service_id,date,exception_type
"MF2-46-B71-aus","20251110","2"
"MF2-46-B71-aus","20251111","2"
"MF2-46-B71-aus","20251112","2"
"MF2-46-B71-aus","20251113","2"
"MF2-46-B71-aus","20251114","2"
"MF2-46-B71-aus","20251117","2"
"MF2-46-B71-aus","20251118","2"
"MF2-46-B71-aus","20251119","2"
"MF2-46-B71-aus","20251120","2"
"MF2-46-B71-aus","20251121","2"
"MF2-46-B71-aus","20251124","2"
"MF2-46-B71-aus","20251125","2"
"MF2-46-B71-aus","20251126","2"
"MF2-46-B71-aus","20251127","2"
"MF2-46-B71-aus","20251128","2"
"MF2-46-B71-aus","20251201","2"
"MF2-46-B71-aus","20251202","2"
"MF2-46-B71-aus","20251203","2"
"MF2-46-B71-aus","20251204","2"
"MF2-46-B71-aus","20251205","2"
"MF2-46-B71-aus","20251208","2"
"MF2-46-B71-aus","20251209","2"
"MF2-46-B71-aus","20251210","2"
"MF2-46-B71-aus","20251211","2"
"MF2-46-B71-aus","20251212","2"
"MF2-46-B71-aus","20251215","2"
"MF2-46-B71-aus","20251216","2"
"MF2-46-B71-aus","20251217","2"
"MF2-46-B71-aus","20251218","2"
"MF2-46-B71-aus","20251219","2"
"MF2-46-BNG-aus","20250919","2"
"MF2-46-BNG-aus","20250926","2"
"MF2-46-BNG-aus","20251006","2"
"MF2-46-BNG-aus","20251007","2"
"MF2-46-BNG-aus","20251008","2"
"MF2-46-BNG-aus","20251009","2"
"MF2-46-BNG-aus","20251010","2"
"MF2-46-BNG-aus","20251013","2"
"MF2-46-BNG-aus","20251014","2"
"MF2-46-BNG-aus","20251015","2"
"MF2-46-BNG-aus","20251016","2"
"MF2-46-BNG-aus","20251017","2"
"MF2-46-BNG-aus","20251020","2"
"MF2-46-BNG-aus","20251021","2"
"MF2-46-BNG-aus","20251022","2"
"MF2-46-BNG-aus","20251023","2"
"MF2-46-BNG-aus","20251024","2"
"MF2-46-BNG-aus","20251027","2"
"MF2-46-BNG-aus","20251028","2"
"MF2-46-BNG-aus","20251029","2"
"MF2-46-BNG-aus","20251030","2"
"MF2-46-BNG-aus","20251031","2"
"MF2-46-BNG-aus","20251103","2"
"MF2-46-BNG-aus","20251104","2"
"MF2-46-BNG-aus","20251105","2"
"MF2-46-BNG-aus","20251106","2"
"MF2-46-BNG-aus","20251107","2"
"MF2-46-BNG-aus","20251110","2"
"MF2-46-BNG-aus","20251111","2"
"MF2-46-BNG-aus","20251112","2"
"MF2-46-BNG-aus","20251113","2"
"MF2-46-BNG-aus","20251114","2"
"MF2-46-BNG-aus","20251117","2"
"MF2-46-BNG-aus","20251118","2"
"MF2-46-BNG-aus","20251119","2"
"MF2-46-BNG-aus","20251120","2"
"MF2-46-BNG-aus","20251121","2"
"MF2-46-BNG-aus","20251124","2"
"MF2-46-BNG-aus","20251125","2"
"MF2-46-BNG-aus","20251126","2"
"MF2-46-BNG-aus","20251127","2"
"MF2-46-BNG-aus","20251128","2"
"MF2-46-BNG-aus","20251201","2"
"MF2-46-BNG-aus","20251202","2"
"MF2-46-BNG-aus","20251203","2"
"MF2-46-BNG-aus","20251204","2"
"MF2-46-BNG-aus","20251205","2"
"MF2-46-BNG-aus","20251208","2"
"MF2-46-BNG-aus","20251209","2"
"MF2-46-BNG-aus","20251210","2"
"MF2-46-BNG-aus","20251211","2"
"MF2-46-BNG-aus","20251212","2"
"MF2-46-BNG-aus","20251215","2"
"MF2-46-BNG-aus","20251216","2"
"MF2-46-BNG-aus","20251217","2"
"MF2-46-BNG-aus","20251218","2"
"MF2-46-BNG-aus","20251219","2"
"MF2-49-601-aus","20250929","2"
"MF2-49-601-aus","20250930","2"
"MF2-49-601-aus","20251001","2"
"MF2-49-601-aus","20251002","2"
"MF2-49-601-aus","20251006","2"
"MF2-49-601-aus","20251007","2"
"MF2-49-601-aus","20251008","2"
"MF2-49-601-aus","20251009","2"
"MF2-49-601-aus","20251013","2"
"MF2-49-601-aus","20251014","2"
"MF2-49-601-aus","20251015","2"
"MF2-49-601-aus","20251016","2"
"MF2-49-601-aus","20251020","2"
"MF2-49-601-aus","20251021","2"
"MF2-49-601-aus","20251022","2"
"MF2-49-601-aus","20251023","2"
"MF2-49-601-aus","20251027","2"
"MF2-49-601-aus","20251028","2"
"MF2-49-601-aus","20251029","2"
"MF2-49-601-aus","20251030","2"
"MF2-49-601-aus","20251103","2"
"MF2-49-601-aus","20251104","2"
"MF2-49-601-aus","20251105","2"
"MF2-49-601-aus","20251106","2"
"MF2-49-601-aus","20251110","2"
"MF2-49-601-aus","20251111","2"
"MF2-49-601-aus","20251112","2"
"MF2-49-601-aus","20251113","2"
"MF2-49-601-aus","20251117","2"
"MF2-49-601-aus","20251118","2"
"MF2-49-601-aus","20251119","2"
"MF2-49-601-aus","20251120","2"
"MF2-49-601-aus","20251124","2"
"MF2-49-601-aus","20251125","2"
"MF2-49-601-aus","20251126","2"
"MF2-49-601-aus","20251127","2"
"MF2-49-601-aus","20251201","2"
"MF2-49-601-aus","20251202","2"
"MF2-49-601-aus","20251203","2"
"MF2-49-601-aus","20251204","2"
"MF2-49-601-aus","20251208","2"
"MF2-49-601-aus","20251209","2"
"MF2-49-601-aus","20251210","2"
"MF2-49-601-aus","20251211","2"
"MF2-49-601-aus","20251215","2"
"MF2-49-601-aus","20251216","2"
"MF2-49-601-aus","20251217","2"
"MF2-49-601-aus","20251218","2"
"MF2-49-605-aus","20250922","2"
"MF2-49-605-aus","20250924","2"
"MF2-49-605-aus","20250925","2"
"MF2-49-605-aus","20250929","2"
"MF2-49-605-aus","20251001","2"
"MF2-49-605-aus","20251002","2"
"MF2-49-606-aus","20250923","2"
"MF2-49-606-aus","20250930","2"
"MF2-49-606-aus","20251104","2"
"MF2-49-612-aus","20250922","2"
"MF2-49-612-aus","20250923","2"
"MF2-49-612-aus","20250924","2"
"MF2-49-612-aus","20250925","2"
"MF2-49-612-aus","20250929","2"
"MF2-49-612-aus","20250930","2"
"MF2-49-612-aus","20251001","2"
"MF2-49-612-aus","20251002","2"
"MF2-49-612-aus","20251104","2"
"MF2-49-623-aus","20250922","2"
"MF2-49-623-aus","20250923","2"
"MF2-49-623-aus","20250924","2"
"MF2-49-623-aus","20250925","2"
"MF2-49-623-aus","20250929","2"
"MF2-49-623-aus","20250930","2"
"MF2-49-623-aus","20251001","2"
"MF2-49-623-aus","20251002","2"
"MF2-49-623-aus","20251104","2"
"MF2-49-624-aus","20250922","2"
"MF2-49-624-aus","20250924","2"
"MF2-49-624-aus","20250925","2"
"MF2-49-624-aus","20250929","2"
"MF2-49-624-aus","20251001","2"
"MF2-49-624-aus","20251002","2"
"MF2-49-625-aus","20250929","2"
"MF2-49-625-aus","20250930","2"
"MF2-49-625-aus","20251001","2"
"MF2-49-625-aus","20251002","2"
"MF2-49-625-aus","20251006","2"
"MF2-49-625-aus","20251007","2"
"MF2-49-625-aus","20251008","2"
"MF2-49-625-aus","20251009","2"
"MF2-49-625-aus","20251013","2"
"MF2-49-625-aus","20251014","2"
"MF2-49-625-aus","20251015","2"
"MF2-49-625-aus","20251016","2"
"MF2-49-625-aus","20251020","2"
"MF2-49-625-aus","20251021","2"
"MF2-49-625-aus","20251022","2"
"MF2-49-625-aus","20251023","2"
"MF2-49-625-aus","20251027","2"
"MF2-49-625-aus","20251028","2"
"MF2-49-625-aus","20251029","2"
"MF2-49-625-aus","20251030","2"
"MF2-49-625-aus","20251103","2"
"MF2-49-625-aus","20251104","2"
"MF2-49-625-aus","20251105","2"
"MF2-49-625-aus","20251106","2"
"MF2-49-625-aus","20251110","2"
"MF2-49-625-aus","20251111","2"
"MF2-49-625-aus","20251112","2"
"MF2-49-625-aus","20251113","2"
"MF2-49-625-aus","20251117","2"
"MF2-49-625-aus","20251118","2"
"MF2-49-625-aus","20251119","2"
"MF2-49-625-aus","20251120","2"
"MF2-49-625-aus","20251124","2"
"MF2-49-625-aus","20251125","2"
"MF2-49-625-aus","20251126","2"
"MF2-49-625-aus","20251127","2"
"MF2-49-625-aus","20251201","2"
"MF2-49-625-aus","20251202","2"
"MF2-49-625-aus","20251203","2"
"MF2-49-625-aus","20251204","2"
"MF2-49-625-aus","20251208","2"
"MF2-49-625-aus","20251209","2"
"MF2-49-625-aus","20251210","2"
"MF2-49-625-aus","20251211","2"
"MF2-49-625-aus","20251215","2"
"MF2-49-625-aus","20251216","2"
"MF2-49-625-aus","20251217","2"
"MF2-49-625-aus","20251218","2"
"MF2-49-626-aus","20250922","2"
"MF2-49-626-aus","20250923","2"
"MF2-49-626-aus","20250924","2"
"MF2-49-626-aus","20250925","2"
"MF2-49-626-aus","20250929","2"
"MF2-49-626-aus","20250930","2"
"MF2-49-626-aus","20251001","2"
"MF2-49-626-aus","20251002","2"
"MF2-49-626-aus","20251104","2"
"MF2-49-630-aus","20250922","2"
"MF2-49-630-aus","20250923","2"
"MF2-49-630-aus","20250924","2"
"MF2-49-630-aus","20250925","2"
"MF2-49-630-aus","20250929","2"
"MF2-49-630-aus","20250930","2"
"MF2-49-630-aus","20251001","2"
"MF2-49-630-aus","20251002","2"
"MF2-49-630-aus","20251104","2"
"MF2-49-900-aus","20250929","2"
"MF2-49-900-aus","20250930","2"
"MF2-49-900-aus","20251001","2"
"MF2-49-900-aus","20251002","2"
"MF2-49-900-aus","20251006","2"
"MF2-49-900-aus","20251007","2"
"MF2-49-900-aus","20251008","2"
"MF2-49-900-aus","20251009","2"
"MF2-49-900-aus","20251013","2"
"MF2-49-900-aus","20251014","2"
"MF2-49-900-aus","20251015","2"
"MF2-49-900-aus","20251016","2"
"MF2-49-900-aus","20251020","2"
"MF2-49-900-aus","20251021","2"
"MF2-49-900-aus","20251022","2"
"MF2-49-900-aus","20251023","2"
"MF2-49-900-aus","20251027","2"
"MF2-49-900-aus","20251028","2"
"MF2-49-900-aus","20251029","2"
"MF2-49-900-aus","20251030","2"
"MF2-49-900-aus","20251103","2"
"MF2-49-900-aus","20251104","2"
"MF2-49-900-aus","20251105","2"
"MF2-49-900-aus","20251106","2"
"MF2-49-900-aus","20251110","2"
"MF2-49-900-aus","20251111","2"
"MF2-49-900-aus","20251112","2"
"MF2-49-900-aus","20251113","2"
"MF2-49-900-aus","20251117","2"
"MF2-49-900-aus","20251118","2"
"MF2-49-900-aus","20251119","2"
"MF2-49-900-aus","20251120","2"
"MF2-49-900-aus","20251124","2"
"MF2-49-900-aus","20251125","2"
"MF2-49-900-aus","20251126","2"
"MF2-49-900-aus","20251127","2"
"MF2-49-900-aus","20251201","2"
"MF2-49-900-aus","20251202","2"
"MF2-49-900-aus","20251203","2"
"MF2-49-900-aus","20251204","2"
"MF2-49-900-aus","20251208","2"
"MF2-49-900-aus","20251209","2"
"MF2-49-900-aus","20251210","2"
"MF2-49-900-aus","20251211","2"
"MF2-49-900-aus","20251215","2"
"MF2-49-900-aus","20251216","2"
"MF2-49-900-aus","20251217","2"
"MF2-49-900-aus","20251218","2"
"MF25-18-901-aus","20250919","2"
"MF25-18-901-aus","20250926","2"
"MF25-18-901-aus","20251003","2"
"MF25-18-902-aus","20250919","2"
"MF25-18-902-aus","20250926","2"
"MF25-18-902-aus","20251003","2"
"MF25-18-903-aus","20250919","2"
"MF25-18-903-aus","20250926","2"
"MF25-18-903-aus","20251003","2"
"MF25-22-695-aus","20250923","2"
"MF25-22-695-aus","20250930","2"
"MF25-22-695-aus","20251021","2"
"MF25-22-695-aus","20251028","2"
"MF25-22-695-aus","20251104","2"
"MF25-22-695-aus","20251111","2"
"MF25-22-695-aus","20251118","2"
"MF25-22-695-aus","20251125","2"
"MF25-22-695-aus","20251202","2"
"MF25-22-695-aus","20251209","2"
"MF25-22-695-aus","20251216","2"
"MF25-22-697-aus","20250923","2"
"MF25-22-697-aus","20250930","2"
"MF25-22-697-aus","20251021","2"
"MF25-22-697-aus","20251028","2"
"MF25-22-697-aus","20251104","2"
"MF25-22-697-aus","20251111","2"
"MF25-22-697-aus","20251118","2"
"MF25-22-697-aus","20251125","2"
"MF25-22-697-aus","20251202","2"
"MF25-22-697-aus","20251209","2"
"MF25-22-697-aus","20251216","2"
"MF2-52-831-aus","20250919","2"
"MF2-52-831-aus","20250926","2"
"MF2-52-831-aus","20251006","2"
"MF2-52-831-aus","20251007","2"
"MF2-52-831-aus","20251008","2"
"MF2-52-831-aus","20251009","2"
"MF2-52-831-aus","20251010","2"
"MF2-52-831-aus","20251013","2"
"MF2-52-831-aus","20251014","2"
"MF2-52-831-aus","20251015","2"
"MF2-52-831-aus","20251016","2"
"MF2-52-831-aus","20251017","2"
"MF2-52-831-aus","20251020","2"
"MF2-52-831-aus","20251021","2"
"MF2-52-831-aus","20251022","2"
"MF2-52-831-aus","20251023","2"
"MF2-52-831-aus","20251024","2"
"MF2-52-831-aus","20251027","2"
"MF2-52-831-aus","20251028","2"
"MF2-52-831-aus","20251029","2"
"MF2-52-831-aus","20251030","2"
"MF2-52-831-aus","20251031","2"
"MF2-52-831-aus","20251103","2"
"MF2-52-831-aus","20251104","2"
"MF2-52-831-aus","20251105","2"
"MF2-52-831-aus","20251106","2"
"MF2-52-831-aus","20251107","2"
"MF2-52-831-aus","20251110","2"
"MF2-52-831-aus","20251111","2"
"MF2-52-831-aus","20251112","2"
"MF2-52-831-aus","20251113","2"
"MF2-52-831-aus","20251114","2"
"MF2-52-831-aus","20251117","2"
"MF2-52-831-aus","20251118","2"
"MF2-52-831-aus","20251119","2"
"MF2-52-831-aus","20251120","2"
"MF2-52-831-aus","20251121","2"
"MF2-52-831-aus","20251124","2"
"MF2-52-831-aus","20251125","2"
"MF2-52-831-aus","20251126","2"
"MF2-52-831-aus","20251127","2"
"MF2-52-831-aus","20251128","2"
"MF2-52-831-aus","20251201","2"
"MF2-52-831-aus","20251202","2"
"MF2-52-831-aus","20251203","2"
"MF2-52-831-aus","20251204","2"
"MF2-52-831-aus","20251205","2"
"MF2-52-831-aus","20251208","2"
"MF2-52-831-aus","20251209","2"
"MF2-52-831-aus","20251210","2"
"MF2-52-831-aus","20251211","2"
"MF2-52-831-aus","20251212","2"
"MF2-52-831-aus","20251215","2"
"MF2-52-831-aus","20251216","2"
"MF2-52-831-aus","20251217","2"
"MF2-52-831-aus","20251218","2"
"MF2-52-831-aus","20251219","2"
"MF2-52-834-aus","20250919","2"
"MF2-52-834-aus","20250926","2"
"MF2-52-834-aus","20251006","2"
"MF2-52-834-aus","20251007","2"
"MF2-52-834-aus","20251008","2"
"MF2-52-834-aus","20251009","2"
"MF2-52-834-aus","20251010","2"
"MF2-52-834-aus","20251013","2"
"MF2-52-834-aus","20251014","2"
"MF2-52-834-aus","20251015","2"
"MF2-52-834-aus","20251016","2"
"MF2-52-834-aus","20251017","2"
"MF2-52-834-aus","20251020","2"
"MF2-52-834-aus","20251021","2"
"MF2-52-834-aus","20251022","2"
"MF2-52-834-aus","20251023","2"
"MF2-52-834-aus","20251024","2"
"MF2-52-834-aus","20251027","2"
"MF2-52-834-aus","20251028","2"
"MF2-52-834-aus","20251029","2"
"MF2-52-834-aus","20251030","2"
"MF2-52-834-aus","20251031","2"
"MF2-52-834-aus","20251103","2"
"MF2-52-834-aus","20251104","2"
"MF2-52-834-aus","20251105","2"
"MF2-52-834-aus","20251106","2"
"MF2-52-834-aus","20251107","2"
"MF2-52-834-aus","20251110","2"
"MF2-52-834-aus","20251111","2"
"MF2-52-834-aus","20251112","2"
"MF2-52-834-aus","20251113","2"
"MF2-52-834-aus","20251114","2"
"MF2-52-834-aus","20251117","2"
"MF2-52-834-aus","20251118","2"
"MF2-52-834-aus","20251119","2"
"MF2-52-834-aus","20251120","2"
"MF2-52-834-aus","20251121","2"
"MF2-52-834-aus","20251124","2"
"MF2-52-834-aus","20251125","2"
"MF2-52-834-aus","20251126","2"
"MF2-52-834-aus","20251127","2"
"MF2-52-834-aus","20251128","2"
"MF2-52-834-aus","20251201","2"
"MF2-52-834-aus","20251202","2"
"MF2-52-834-aus","20251203","2"
"MF2-52-834-aus","20251204","2"
"MF2-52-834-aus","20251205","2"
"MF2-52-834-aus","20251208","2"
"MF2-52-834-aus","20251209","2"
"MF2-52-834-aus","20251210","2"
"MF2-52-834-aus","20251211","2"
"MF2-52-834-aus","20251212","2"
"MF2-52-834-aus","20251215","2"
"MF2-52-834-aus","20251216","2"
"MF2-52-834-aus","20251217","2"
"MF2-52-834-aus","20251218","2"
"MF2-52-834-aus","20251219","2"
"MF2-52-835-aus","20250919","2"
"MF2-52-835-aus","20250926","2"
"MF2-52-835-aus","20251006","2"
"MF2-52-835-aus","20251007","2"
"MF2-52-835-aus","20251008","2"
"MF2-52-835-aus","20251009","2"
"MF2-52-835-aus","20251010","2"
"MF2-52-835-aus","20251013","2"
"MF2-52-835-aus","20251014","2"
"MF2-52-835-aus","20251015","2"
"MF2-52-835-aus","20251016","2"
"MF2-52-835-aus","20251017","2"
"MF2-52-835-aus","20251020","2"
"MF2-52-835-aus","20251021","2"
"MF2-52-835-aus","20251022","2"
"MF2-52-835-aus","20251023","2"
"MF2-52-835-aus","20251024","2"
"MF2-52-835-aus","20251027","2"
"MF2-52-835-aus","20251028","2"
"MF2-52-835-aus","20251029","2"
"MF2-52-835-aus","20251030","2"
"MF2-52-835-aus","20251031","2"
"MF2-52-835-aus","20251103","2"
"MF2-52-835-aus","20251104","2"
"MF2-52-835-aus","20251105","2"
"MF2-52-835-aus","20251106","2"
"MF2-52-835-aus","20251107","2"
"MF2-52-835-aus","20251110","2"
"MF2-52-835-aus","20251111","2"
"MF2-52-835-aus","20251112","2"
"MF2-52-835-aus","20251113","2"
"MF2-52-835-aus","20251114","2"
"MF2-52-835-aus","20251117","2"
"MF2-52-835-aus","20251118","2"
"MF2-52-835-aus","20251119","2"
"MF2-52-835-aus","20251120","2"
"MF2-52-835-aus","20251121","2"
"MF2-52-835-aus","20251124","2"
"MF2-52-835-aus","20251125","2"
"MF2-52-835-aus","20251126","2"
"MF2-52-835-aus","20251127","2"
"MF2-52-835-aus","20251128","2"
"MF2-52-835-aus","20251201","2"
"MF2-52-835-aus","20251202","2"
"MF2-52-835-aus","20251203","2"
"MF2-52-835-aus","20251204","2"
"MF2-52-835-aus","20251205","2"
"MF2-52-835-aus","20251208","2"
"MF2-52-835-aus","20251209","2"
"MF2-52-835-aus","20251210","2"
"MF2-52-835-aus","20251211","2"
"MF2-52-835-aus","20251212","2"
"MF2-52-835-aus","20251215","2"
"MF2-52-835-aus","20251216","2"
"MF2-52-835-aus","20251217","2"
"MF2-52-835-aus","20251218","2"
"MF2-52-835-aus","20251219","2"
"MF2-52-836-aus","20250919","2"
"MF2-52-836-aus","20250926","2"
"MF2-52-836-aus","20251006","2"
"MF2-52-836-aus","20251007","2"
"MF2-52-836-aus","20251008","2"
"MF2-52-836-aus","20251009","2"
"MF2-52-836-aus","20251010","2"
"MF2-52-836-aus","20251013","2"
"MF2-52-836-aus","20251014","2"
"MF2-52-836-aus","20251015","2"
"MF2-52-836-aus","20251016","2"
"MF2-52-836-aus","20251017","2"
"MF2-52-836-aus","20251020","2"
"MF2-52-836-aus","20251021","2"
"MF2-52-836-aus","20251022","2"
"MF2-52-836-aus","20251023","2"
"MF2-52-836-aus","20251024","2"
"MF2-52-836-aus","20251027","2"
"MF2-52-836-aus","20251028","2"
"MF2-52-836-aus","20251029","2"
"MF2-52-836-aus","20251030","2"
"MF2-52-836-aus","20251031","2"
"MF2-52-836-aus","20251103","2"
"MF2-52-836-aus","20251104","2"
"MF2-52-836-aus","20251105","2"
"MF2-52-836-aus","20251106","2"
"MF2-52-836-aus","20251107","2"
"MF2-52-836-aus","20251110","2"
"MF2-52-836-aus","20251111","2"
"MF2-52-836-aus","20251112","2"
"MF2-52-836-aus","20251113","2"
"MF2-52-836-aus","20251114","2"
"MF2-52-836-aus","20251117","2"
"MF2-52-836-aus","20251118","2"
"MF2-52-836-aus","20251119","2"
"MF2-52-836-aus","20251120","2"
"MF2-52-836-aus","20251121","2"
"MF2-52-836-aus","20251124","2"
"MF2-52-836-aus","20251125","2"
"MF2-52-836-aus","20251126","2"
"MF2-52-836-aus","20251127","2"
"MF2-52-836-aus","20251128","2"
"MF2-52-836-aus","20251201","2"
"MF2-52-836-aus","20251202","2"
"MF2-52-836-aus","20251203","2"
"MF2-52-836-aus","20251204","2"
"MF2-52-836-aus","20251205","2"
"MF2-52-836-aus","20251208","2"
"MF2-52-836-aus","20251209","2"
"MF2-52-836-aus","20251210","2"
"MF2-52-836-aus","20251211","2"
"MF2-52-836-aus","20251212","2"
"MF2-52-836-aus","20251215","2"
"MF2-52-836-aus","20251216","2"
"MF2-52-836-aus","20251217","2"
"MF2-52-836-aus","20251218","2"
"MF2-52-836-aus","20251219","2"
"MF2-52-837-aus","20250919","2"
"MF2-52-837-aus","20250926","2"
"MF2-52-837-aus","20251006","2"
"MF2-52-837-aus","20251007","2"
"MF2-52-837-aus","20251008","2"
"MF2-52-837-aus","20251009","2"
"MF2-52-837-aus","20251010","2"
"MF2-52-837-aus","20251013","2"
"MF2-52-837-aus","20251014","2"
"MF2-52-837-aus","20251015","2"
"MF2-52-837-aus","20251016","2"
"MF2-52-837-aus","20251017","2"
"MF2-52-837-aus","20251020","2"
"MF2-52-837-aus","20251021","2"
"MF2-52-837-aus","20251022","2"
"MF2-52-837-aus","20251023","2"
"MF2-52-837-aus","20251024","2"
"MF2-52-837-aus","20251027","2"
"MF2-52-837-aus","20251028","2"
"MF2-52-837-aus","20251029","2"
"MF2-52-837-aus","20251030","2"
"MF2-52-837-aus","20251031","2"
"MF2-52-837-aus","20251103","2"
"MF2-52-837-aus","20251104","2"
"MF2-52-837-aus","20251105","2"
"MF2-52-837-aus","20251106","2"
"MF2-52-837-aus","20251107","2"
"MF2-52-837-aus","20251110","2"
"MF2-52-837-aus","20251111","2"
"MF2-52-837-aus","20251112","2"
"MF2-52-837-aus","20251113","2"
"MF2-52-837-aus","20251114","2"
"MF2-52-837-aus","20251117","2"
"MF2-52-837-aus","20251118","2"
"MF2-52-837-aus","20251119","2"
"MF2-52-837-aus","20251120","2"
"MF2-52-837-aus","20251121","2"
"MF2-52-837-aus","20251124","2"
"MF2-52-837-aus","20251125","2"
"MF2-52-837-aus","20251126","2"
"MF2-52-837-aus","20251127","2"
"MF2-52-837-aus","20251128","2"
"MF2-52-837-aus","20251201","2"
"MF2-52-837-aus","20251202","2"
"MF2-52-837-aus","20251203","2"
"MF2-52-837-aus","20251204","2"
"MF2-52-837-aus","20251205","2"
"MF2-52-837-aus","20251208","2"
"MF2-52-837-aus","20251209","2"
"MF2-52-837-aus","20251210","2"
"MF2-52-837-aus","20251211","2"
"MF2-52-837-aus","20251212","2"
"MF2-52-837-aus","20251215","2"
"MF2-52-837-aus","20251216","2"
"MF2-52-837-aus","20251217","2"
"MF2-52-837-aus","20251218","2"
"MF2-52-837-aus","20251219","2"
"MF2-52-838-aus","20250919","2"
"MF2-52-838-aus","20250926","2"
"MF2-52-838-aus","20251006","2"
"MF2-52-838-aus","20251007","2"
"MF2-52-838-aus","20251008","2"
"MF2-52-838-aus","20251009","2"
"MF2-52-838-aus","20251010","2"
"MF2-52-838-aus","20251013","2"
"MF2-52-838-aus","20251014","2"
"MF2-52-838-aus","20251015","2"
"MF2-52-838-aus","20251016","2"
"MF2-52-838-aus","20251017","2"
"MF2-52-838-aus","20251020","2"
"MF2-52-838-aus","20251021","2"
"MF2-52-838-aus","20251022","2"
"MF2-52-838-aus","20251023","2"
"MF2-52-838-aus","20251024","2"
"MF2-52-838-aus","20251027","2"
"MF2-52-838-aus","20251028","2"
"MF2-52-838-aus","20251029","2"
"MF2-52-838-aus","20251030","2"
"MF2-52-838-aus","20251031","2"
"MF2-52-838-aus","20251103","2"
"MF2-52-838-aus","20251104","2"
"MF2-52-838-aus","20251105","2"
"MF2-52-838-aus","20251106","2"
"MF2-52-838-aus","20251107","2"
"MF2-52-838-aus","20251110","2"
"MF2-52-838-aus","20251111","2"
"MF2-52-838-aus","20251112","2"
"MF2-52-838-aus","20251113","2"
"MF2-52-838-aus","20251114","2"
"MF2-52-838-aus","20251117","2"
"MF2-52-838-aus","20251118","2"
"MF2-52-838-aus","20251119","2"
"MF2-52-838-aus","20251120","2"
"MF2-52-838-aus","20251121","2"
"MF2-52-838-aus","20251124","2"
"MF2-52-838-aus","20251125","2"
"MF2-52-838-aus","20251126","2"
"MF2-52-838-aus","20251127","2"
"MF2-52-838-aus","20251128","2"
"MF2-52-838-aus","20251201","2"
"MF2-52-838-aus","20251202","2"
"MF2-52-838-aus","20251203","2"
"MF2-52-838-aus","20251204","2"
"MF2-52-838-aus","20251205","2"
"MF2-52-838-aus","20251208","2"
"MF2-52-838-aus","20251209","2"
"MF2-52-838-aus","20251210","2"
"MF2-52-838-aus","20251211","2"
"MF2-52-838-aus","20251212","2"
"MF2-52-838-aus","20251215","2"
"MF2-52-838-aus","20251216","2"
"MF2-52-838-aus","20251217","2"
"MF2-52-838-aus","20251218","2"
"MF2-52-838-aus","20251219","2"
"MF2-52-839-aus","20250919","2"
"MF2-52-839-aus","20250926","2"
"MF2-52-839-aus","20251006","2"
"MF2-52-839-aus","20251007","2"
"MF2-52-839-aus","20251008","2"
"MF2-52-839-aus","20251009","2"
"MF2-52-839-aus","20251010","2"
"MF2-52-839-aus","20251013","2"
"MF2-52-839-aus","20251014","2"
"MF2-52-839-aus","20251015","2"
"MF2-52-839-aus","20251016","2"
"MF2-52-839-aus","20251017","2"
"MF2-52-839-aus","20251020","2"
"MF2-52-839-aus","20251021","2"
"MF2-52-839-aus","20251022","2"
"MF2-52-839-aus","20251023","2"
"MF2-52-839-aus","20251024","2"
"MF2-52-839-aus","20251027","2"
"MF2-52-839-aus","20251028","2"
"MF2-52-839-aus","20251029","2"
"MF2-52-839-aus","20251030","2"
"MF2-52-839-aus","20251031","2"
"MF2-52-839-aus","20251103","2"
"MF2-52-839-aus","20251104","2"
"MF2-52-839-aus","20251105","2"
"MF2-52-839-aus","20251106","2"
"MF2-52-839-aus","20251107","2"
"MF2-52-839-aus","20251110","2"
"MF2-52-839-aus","20251111","2"
"MF2-52-839-aus","20251112","2"
"MF2-52-839-aus","20251113","2"
"MF2-52-839-aus","20251114","2"
"MF2-52-839-aus","20251117","2"
"MF2-52-839-aus","20251118","2"
"MF2-52-839-aus","20251119","2"
"MF2-52-839-aus","20251120","2"
"MF2-52-839-aus","20251121","2"
"MF2-52-839-aus","20251124","2"
"MF2-52-839-aus","20251125","2"
"MF2-52-839-aus","20251126","2"
"MF2-52-839-aus","20251127","2"
"MF2-52-839-aus","20251128","2"
"MF2-52-839-aus","20251201","2"
"MF2-52-839-aus","20251202","2"
"MF2-52-839-aus","20251203","2"
"MF2-52-839-aus","20251204","2"
"MF2-52-839-aus","20251205","2"
"MF2-52-839-aus","20251208","2"
"MF2-52-839-aus","20251209","2"
"MF2-52-839-aus","20251210","2"
"MF2-52-839-aus","20251211","2"
"MF2-52-839-aus","20251212","2"
"MF2-52-839-aus","20251215","2"
"MF2-52-839-aus","20251216","2"
"MF2-52-839-aus","20251217","2"
"MF2-52-839-aus","20251218","2"
"MF2-52-839-aus","20251219","2"
"MF2-52-840-aus","20250919","2"
"MF2-52-840-aus","20250926","2"
"MF2-52-840-aus","20251006","2"
"MF2-52-840-aus","20251007","2"
"MF2-52-840-aus","20251008","2"
"MF2-52-840-aus","20251009","2"
"MF2-52-840-aus","20251010","2"
"MF2-52-840-aus","20251013","2"
"MF2-52-840-aus","20251014","2"
"MF2-52-840-aus","20251015","2"
"MF2-52-840-aus","20251016","2"
"MF2-52-840-aus","20251017","2"
"MF2-52-840-aus","20251020","2"
"MF2-52-840-aus","20251021","2"
"MF2-52-840-aus","20251022","2"
"MF2-52-840-aus","20251023","2"
